"ano";"mes";"forma_de_apoio";"produto";"instrumento_financeiro";"inovacao";"porte_de_empresa";"regiao";"uf";"municipio";"municipio_codigo";"setor_cnae";"subsetor_cnae_agrupado";"setor_bndes";"subsetor_bndes";"desembolsos_reais"
2026;2;"INDIRETA";"BNDES CRÉDITO RURAL";"BNDES CRÉDITO RURAL CPR";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"GUAPIACU";3517505;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"415000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"CENTRO OESTE";"GOIAS";"NAZARIO";5214408;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"415000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"SANTOS";3548500;"COMÉRCIO E SERVIÇOS";"SAÚDE E SERV SOCIAL";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"415000,0"
2026;1;"INDIRETA";"BNDES FINAME";"PRONAMP INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"NOVA TEBAS";4117271;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"415000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"NORTE";"PARA";"SANTAREM";1506807;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"415000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"TRINDADE DO SUL";4321956;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"415000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"JARDIM ALEGRE";4112504;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"415000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"FLORES DA CUNHA";4308201;"INDÚSTRIA DE TRANSFORMAÇÃO";"PRODUTO DE METAL";"INDUSTRIA";"METALURGIA E PRODUTOS";"415000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"MATAO";3529302;"INDÚSTRIA DE TRANSFORMAÇÃO";"MÁQUINAS E EQUIPAMENTOS";"INDUSTRIA";"MECÂNICA";"415000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"MICRO";"SUDESTE";"SAO PAULO";"SANTO ANDRE";3547809;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"415000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SAO PEDRO DO BUTIA";4319372;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"415000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"GETULIO VARGAS";4308904;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"415000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"NORDESTE";"MARANHAO";"TUTOIA";2112506;"COMÉRCIO E SERVIÇOS";"SAÚDE E SERV SOCIAL";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"415000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"TRES PASSOS";4321907;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"414899,86"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"NORTE";"RONDONIA";"ARIQUEMES";1100023;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"414509,25"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"ITAPUCA";4310579;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"414500,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"VERE";4128609;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"414250,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"CHOPINZINHO";4105409;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"414193,39"
2026;2;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"UBERLANDIA";3170206;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"414180,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"PARANA";"MATELANDIA";4115606;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"414103,66"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"ESPUMOSO";4307500;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"414025,95"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"BENTO GONCALVES";4302105;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"414000,0"
2026;3;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO - DEMAIS";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"GUARULHOS";3518800;"INDÚSTRIA DE TRANSFORMAÇÃO";"MINERAL NÃO METÁLICO";"INDUSTRIA";"OUTRAS";"414000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"CANTAGALO";4104451;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"413996,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"GODOY MOREIRA";4108551;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"413970,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"ILICINEA";3130507;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"413856,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"CAMAQUA";4303509;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"413443,0"
2026;2;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"PEQUENA";"SUL";"PARANA";"UMUARAMA";4128104;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"413400,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"ESMERALDA";4307401;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"413356,26"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"GUAMIRANGA";4108957;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"413255,4"
2026;1;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"GRANDE";"CENTRO OESTE";"MATO GROSSO";"RONDONOPOLIS";5107602;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"413100,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"PARANA";"APUCARANA";4101408;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"413000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP CUSTEIO";"NÃO";"PEQUENA";"CENTRO OESTE";"GOIAS";"VIANOPOLIS";5222005;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"413000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUDESTE";"RIO DE JANEIRO";"ITAPERUNA";3302205;"INDÚSTRIA DE TRANSFORMAÇÃO";"BEBIDAS";"INDUSTRIA";"ALIMENTO E BEBIDA";"413000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"RONDA ALTA";4316105;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"412900,0"
2026;1;"INDIRETA";"BNDES CRÉDITO RURAL";"BNDES CRÉDITO RURAL MÁQUINAS E EQUIPAMENTOS";"NÃO";"MICRO";"NORDESTE";"PIAUI";"DOM INOCENCIO";2203453;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"412800,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SANTO CRISTO";4317905;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"412765,65"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"ESTACAO";4307559;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"412500,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"PONTE SERRADA";4213401;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"412500,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"PEQUENA";"SUL";"PARANA";"TRES BARRAS DO PARANA";4127858;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"412456,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"TOLEDO";4127700;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"412300,0"
2026;1;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO - DEMAIS";"NÃO";"MÉDIA";"SUL";"SANTA CATARINA";"RIO NEGRINHO";4215000;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"412000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUL";"PARANA";"SAO JOAO";4124806;"COMÉRCIO E SERVIÇOS";"ARTES, CULTURA E ESPORTE";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"412000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUDESTE";"ESPIRITO SANTO";"MUQUI";3203809;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411979,4"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"PRUDENTOPOLIS";4120606;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411860,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"VACARIA";4322509;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411514,53"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"CENTENARIO";4305116;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411451,61"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"POUSO REDONDO";4213708;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411340,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"SANTA TEREZINHA";4215679;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411300,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"NOVA PRATA DO IGUACU";4117255;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411227,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"VENANCIO AIRES";4322608;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411191,59"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"BARAO";4301651;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411125,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"ALMENARA";3101706;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"411007,11"
2026;1;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"TUPANCIRETA";4322202;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"411000,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"BLUMENAU";4202404;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"411000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"CANGUCU";4304507;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410800,81"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"ESPIRITO SANTO";"AGUA DOCE DO NORTE";3200169;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410680,54"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"MORRO REDONDO";4312450;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410676,1"
2026;3;"DIRETA";"BNDES-EXIM";"BNDES EXIM AUTOMÁTICO";"NÃO";"GRANDE";"SUL";"SANTA CATARINA";"CUNHA PORA";4204707;"INDÚSTRIA DE TRANSFORMAÇÃO";"MÁQUINAS E EQUIPAMENTOS";"INDUSTRIA";"MECÂNICA";"410618,83"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP INVESTIMENTO";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"IJUI";4310207;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410580,98"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"SUDESTE";"ESPIRITO SANTO";"VILA VALERIO";3205176;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410565,98"
2026;1;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUDESTE";"ESPIRITO SANTO";"BOA ESPERANCA";3201001;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410090,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"NORDESTE";"BAHIA";"BAIANOPOLIS";2902500;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"410000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"CAMBUI";3110608;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"410000,0"
2026;2;"INDIRETA";"BNDES FINAME";"BK AQUISIÇÃO E COMERCIALIZAÇÃO – ÔNIBUS E CAMINHÃO";"NÃO";"PEQUENA";"SUL";"PARANA";"FAZENDA RIO GRANDE";4107652;"COMÉRCIO E SERVIÇOS";"ÁGUA, ESGOTO E LIXO";"INFRAESTRUTURA";"SERV. UTILIDADE PÚBLICA";"410000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PRONAMP INVESTIMENTO";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"PATROCINIO";3148103;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"PEQUENA";"SUL";"PARANA";"PATO BRANCO";4118501;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"410000,0"
2026;3;"INDIRETA";"BNDES FINAME";"MATERIAIS INDUSTRIALIZADOS";"NÃO";"PEQUENA";"CENTRO OESTE";"GOIAS";"GOIANIA";5208707;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"410000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"NORDESTE";"MARANHAO";"SAO DOMINGOS DO MARANHAO";2110708;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"410000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"MACHADINHO";4311700;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"410000,0"
2026;3;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES RENOVA FROTA";"NÃO";"PEQUENA";"SUL";"SANTA CATARINA";"LAURENTINO";4209508;"COMÉRCIO E SERVIÇOS";"TRANSPORTE TERRESTRE";"INFRAESTRUTURA";"TRANSPORTE RODOVIÁRIO";"410000,0"
2026;1;"INDIRETA";"BNDES FINAME";"PROGRAMA BNDES MAIS INOVAÇÃO";"SIM";"PEQUENA";"SUL";"SANTA CATARINA";"TUBARAO";4218707;"INDÚSTRIA DE TRANSFORMAÇÃO";"MADEIRA";"INDUSTRIA";"OUTRAS";"410000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MICRO";"SUDESTE";"MINAS GERAIS";"CONSELHEIRO LAFAIETE";3118304;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"410000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"PEQUENA";"CENTRO OESTE";"MATO GROSSO";"VARZEA GRANDE";5108402;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"410000,0"
2026;2;"INDIRETA";"BNDES FINAME";"PRONAMP INVESTIMENTO";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"CAMPOS GERAIS";3111606;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAMP INVESTIMENTO";"NÃO";"PEQUENA";"SUDESTE";"MINAS GERAIS";"UBA";3169901;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410000,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"PEQUENA";"CENTRO OESTE";"MATO GROSSO";"TANGARA DA SERRA";5107958;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"410000,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"MÉDIA";"SUDESTE";"SAO PAULO";"SERTAOZINHO";3551702;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"410000,0"
2026;1;"INDIRETA";"BNDES FINAME";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"CAXAMBU DO SUL";4204103;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"409984,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"PARANA";"CORONEL VIVIDA";4106506;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"409980,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROGRAMA LIQUIDACAO DIVIDAS RURAIS";"NÃO";"PEQUENA";"SUL";"RIO GRANDE DO SUL";"CENTENARIO";4305116;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"409792,92"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF CUSTEIO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"SANTA ROSA";4317202;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"409665,0"
2026;2;"INDIRETA";"BNDES AUTOMÁTICO";"LINHA CRÉDITO PEQUENAS E MÉDIAS EMPRESAS";"NÃO";"MÉDIA";"NORTE";"RONDONIA";"ARIQUEMES";1100023;"COMÉRCIO E SERVIÇOS";"COMÉRCIO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"409510,4"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PROCAPCRED";"NÃO";"MICRO";"SUL";"SANTA CATARINA";"SAO JOAQUIM";4216503;"COMÉRCIO E SERVIÇOS";"ATIV FINANCEIRA E SEGURO";"COMÉRCIO E SERVIÇOS";"COMÉRCIO E SERVIÇOS";"409500,0"
2026;3;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"ILOPOLIS";4310306;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"409269,0"
2026;1;"INDIRETA";"BNDES AUTOMÁTICO";"PRONAF INVESTIMENTO";"NÃO";"MICRO";"SUL";"RIO GRANDE DO SUL";"NOVA BRESCIA";4313003;"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"AGROPECUÁRIA";"409149,0"
